id,code,name,description,credits,school_id,created_at,updated_at
536ec892-55a9-4cfc-ad63-983d83406c73,ISE270,Introduction to Personal,A foundational course in introduction to personal offered by School of Industrial Systems Engineering.,4,100b9326-04f8-448c-af05-9b4da591f61b,2025-10-11 13:38:14,2025-10-11 13:38:14
1526b6b2-a3c2-462c-ac72-ea62b358b217,ISE271,Introduction to Great,A foundational course in introduction to great offered by School of Industrial Systems Engineering.,2,100b9326-04f8-448c-af05-9b4da591f61b,2025-10-11 13:38:14,2025-10-11 13:38:14
81f1b8c5-63e2-4641-89d3-fd7b5fbe89bf,ISE272,Introduction to Movement,A foundational course in introduction to movement offered by School of Industrial Systems Engineering.,4,100b9326-04f8-448c-af05-9b4da591f61b,2025-10-11 13:38:14,2025-10-11 13:38:14
ceea9dcb-f744-4da4-b3a6-45b6320bdaea,ISE273,Introduction to Them,A foundational course in introduction to them offered by School of Industrial Systems Engineering.,3,100b9326-04f8-448c-af05-9b4da591f61b,2025-10-11 13:38:14,2025-10-11 13:38:14
2649c342-390b-4af6-8723-58e44a020906,ISE274,Introduction to Mr,A foundational course in introduction to mr offered by School of Industrial Systems Engineering.,2,100b9326-04f8-448c-af05-9b4da591f61b,2025-10-11 13:38:14,2025-10-11 13:38:14
445c57e9-cf8a-4cae-8ad0-db87a2cc6c76,CHE100,Introduction to No,A foundational course in introduction to no offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
e8e8ed8a-9a89-4df1-a754-5ed5c4fe05ae,CHE101,Introduction to Might,A foundational course in introduction to might offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
b21eba88-c007-4e5d-b75c-c5da8eb01be6,CHE102,Introduction to Section,A foundational course in introduction to section offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
35baad93-2a55-49d2-8045-5a56cd09e144,CHE103,Introduction to Order,A foundational course in introduction to order offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
0517c663-bd00-4b59-ada6-7a04b8185b55,CHE104,Introduction to Firm,A foundational course in introduction to firm offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
4685bbeb-f0eb-4473-8d67-2ee65b2bd185,CHE105,Introduction to May,A foundational course in introduction to may offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
1af0d895-30bf-4ee5-9b97-7ff1fd5aa2c4,CHE106,Introduction to Team,A foundational course in introduction to team offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
c97ef634-a1af-4e7c-8241-04d66f07c81c,CHE107,Introduction to Adult,A foundational course in introduction to adult offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
04f44ad2-fcfd-415b-8c32-d1e12b1d1570,CHE108,Introduction to Home,A foundational course in introduction to home offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
61a2f9a8-33d5-48f0-bb66-02288d420d05,CHE109,Introduction to Glass,A foundational course in introduction to glass offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
27370118-6cf7-4f1f-a44b-1d1dbe74ca0a,CHE110,Introduction to Report,A foundational course in introduction to report offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
412b2e9b-221c-433c-abc2-230782e5c315,CHE111,Introduction to Break,A foundational course in introduction to break offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
e1e71df2-ee0b-4a9f-9b4a-d6612e35ae7f,CHE112,Introduction to Keep,A foundational course in introduction to keep offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
277e4d94-bcfe-4288-a06e-c5db63e080c4,CHE113,Introduction to Past,A foundational course in introduction to past offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
ec081cdf-c00a-4dd5-94c9-6e0a779d924c,CHE114,Introduction to Foot,A foundational course in introduction to foot offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
78528734-1640-46f4-b081-b312016c4173,CHE115,Introduction to Style,A foundational course in introduction to style offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
ad888a5e-8e79-45e5-aff6-fad0b4b7b467,CHE116,Introduction to Way,A foundational course in introduction to way offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
d0372ea4-484c-46a0-a913-2d33b9695ac3,CHE117,Introduction to Share,A foundational course in introduction to share offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
fb9a02b2-a7c7-4fc8-8693-23553cb81401,CHE118,Introduction to Turn,A foundational course in introduction to turn offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
4e9e4bbe-0ee7-4de4-aac6-810d26d90d95,CHE119,Introduction to Rise,A foundational course in introduction to rise offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
e21e3326-1d08-4d7d-ab99-bb2aa30e9e97,CHE120,Introduction to Professional,A foundational course in introduction to professional offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
18aa658d-e1da-41cc-a9ea-46e2835a39f7,CHE121,Introduction to Agreement,A foundational course in introduction to agreement offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
e63893bc-4c0a-4ba3-858e-845964aa91a7,CHE122,Introduction to Picture,A foundational course in introduction to picture offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
9b05dfe2-a946-4440-a322-dff8ee80bbe1,CHE123,Introduction to Matter,A foundational course in introduction to matter offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
92bcbe49-37b5-44ab-b3cb-c665ad9a278d,CHE124,Introduction to Evidence,A foundational course in introduction to evidence offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
e1c66d32-a5dc-42ae-961f-c86b33b22b41,CHE125,Introduction to Reality,A foundational course in introduction to reality offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
24936e6a-969b-4424-aef8-7f5c9411393e,CHE126,Introduction to Stay,A foundational course in introduction to stay offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
47a68521-0000-447b-945f-7ad8f2f73634,CHE127,Introduction to Stand,A foundational course in introduction to stand offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
f890aaf1-5dcc-4e49-ae2f-1054738ba73d,CHE128,Introduction to Particular,A foundational course in introduction to particular offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
6732f25a-0504-482a-afc3-bafe624533f4,CHE129,Introduction to Participant,A foundational course in introduction to participant offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
ea546946-6d4c-4ea8-9763-0b47be6f5eb0,CHE130,Introduction to Drive,A foundational course in introduction to drive offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
c1908915-5f45-494c-b14b-9d92b62c1b3a,CHE131,Introduction to Set,A foundational course in introduction to set offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
ba0b773d-d303-4f52-8c25-97714ecb9876,CHE132,Introduction to Approach,A foundational course in introduction to approach offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
be75fbab-8403-474b-a14a-ce420e4ee8f1,CHE133,Introduction to Past,A foundational course in introduction to past offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
3d2f5b5c-a891-45a3-a87a-b8873f73dfbb,CHE134,Introduction to Media,A foundational course in introduction to media offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
c557446c-b37e-417a-b831-f6d62e2cbe81,CHE135,Introduction to Conference,A foundational course in introduction to conference offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
e196c211-05ec-4809-abb1-c18ba3987699,CHE136,Introduction to Need,A foundational course in introduction to need offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
84dbc887-d73b-4295-9a1f-c62e8aca1f5c,CHE137,Introduction to Professional,A foundational course in introduction to professional offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
b0b156a3-dc5e-4e9f-938e-2db3dcd234e5,CHE138,Introduction to Set,A foundational course in introduction to set offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
55f694f6-3dbe-47fa-a2f0-1df3a07807b8,CHE139,Introduction to President,A foundational course in introduction to president offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
8993b80a-192e-471c-a2e1-0d0c6107a87c,CHE140,Introduction to Stage,A foundational course in introduction to stage offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
84d38c7f-400f-4c9c-b4c8-d09f90db522a,CHE141,Introduction to Thought,A foundational course in introduction to thought offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
74b63ffe-7d96-4e8f-b91c-e04996f95636,CHE142,Introduction to Husband,A foundational course in introduction to husband offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
c5b31ebf-e79b-432e-99ff-9dccb4320310,CHE143,Introduction to Choose,A foundational course in introduction to choose offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
9a6af223-7530-4772-a5dd-160ab4c91486,CHE144,Introduction to Term,A foundational course in introduction to term offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
d670cb52-e411-43a8-a5c1-df40c00f7b6f,CHE145,Introduction to Responsibility,A foundational course in introduction to responsibility offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
ab38bf42-f78a-4779-86e0-b58d13a6d7d8,CHE146,Introduction to Eight,A foundational course in introduction to eight offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
36fbb6f8-db37-4cee-be1f-4d6f191479da,CHE147,Introduction to Almost,A foundational course in introduction to almost offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
1cc2c8b7-8d94-463d-8e64-754f902e5547,CHE148,Introduction to Page,A foundational course in introduction to page offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
333bcbb3-872b-4f09-bb59-b4410c2446a1,CHE149,Introduction to Yourself,A foundational course in introduction to yourself offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
3010312f-64e4-4ee6-9e13-f8994093392d,CHE150,Introduction to School,A foundational course in introduction to school offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
55c18e36-e63a-4252-b949-ead4685b0ab3,CHE151,Introduction to Break,A foundational course in introduction to break offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
58f126f7-8ddc-4978-8ae8-4035e427956f,CHE152,Introduction to Cut,A foundational course in introduction to cut offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
8ceafe46-2108-4cbc-a830-7beffc19c5a1,CHE153,Introduction to After,A foundational course in introduction to after offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
4a82ae1f-7309-47ab-a927-4e637c578959,CHE154,Introduction to Let,A foundational course in introduction to let offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
0085751f-77b8-4b52-9554-c98ea86224b0,CHE155,Introduction to Former,A foundational course in introduction to former offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
2b8b0e0b-6fc7-4e4b-a738-c9dad0f0ca3e,CHE156,Introduction to Kid,A foundational course in introduction to kid offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
fb0d26dd-2a96-4801-88e6-5255a2c02ad9,CHE157,Introduction to Civil,A foundational course in introduction to civil offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
97669275-3134-494a-a57d-f200bb0efdb6,CHE158,Introduction to Itself,A foundational course in introduction to itself offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
441eb411-7421-424c-be93-42ed4d5f60f2,CHE159,Introduction to Rock,A foundational course in introduction to rock offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
9dba9621-f760-42a1-acf4-0cb5ff4e0913,CHE160,Introduction to Democrat,A foundational course in introduction to democrat offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
6da97e6c-d177-4a9d-b29f-af7516893e87,CHE161,Introduction to Item,A foundational course in introduction to item offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
19e4401e-03de-493e-a882-952effc1bc1e,CHE162,Introduction to More,A foundational course in introduction to more offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
281d1973-6e80-43f4-8d59-7e920115e53c,CHE163,Introduction to Stage,A foundational course in introduction to stage offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
064d9382-8037-449e-8706-42b3106bec87,CHE164,Introduction to Population,A foundational course in introduction to population offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
acff65c1-9d42-43fa-b969-70f756740ac6,CHE165,Introduction to Wife,A foundational course in introduction to wife offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
28faace1-312c-485c-9c76-7484fc8e7d85,CHE166,Introduction to Market,A foundational course in introduction to market offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
e5896e8a-4361-4c5e-bfba-1ea711142e87,CHE167,Introduction to Turn,A foundational course in introduction to turn offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
25bf890d-5545-4f82-9e0b-26f1c384df75,CHE168,Introduction to Thus,A foundational course in introduction to thus offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
cb27ec1f-5123-4a24-88c9-c9d3899a109e,CHE169,Introduction to Simply,A foundational course in introduction to simply offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
04d7764e-c636-45e3-b6a9-0c33ad272fed,CHE170,Introduction to Short,A foundational course in introduction to short offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
d2641c92-433e-4ea0-8360-c99084012e6c,CHE171,Introduction to Assume,A foundational course in introduction to assume offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
ca7b5b5b-ca04-4c6f-a067-5c44f7e2511d,CHE172,Introduction to Season,A foundational course in introduction to season offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
494a88ba-ad2f-4e2a-b9fc-1c06a61e606f,CHE173,Introduction to Certainly,A foundational course in introduction to certainly offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
6f43dfd6-6588-4ee0-8dc7-09b23aacbe9e,CHE174,Introduction to Natural,A foundational course in introduction to natural offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
012f116d-0d5d-48be-95c6-df351ba277de,CHE175,Introduction to Despite,A foundational course in introduction to despite offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
e14e0fa7-3796-4646-92b4-313de422a628,CHE176,Introduction to Option,A foundational course in introduction to option offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
745d1d22-71fa-4206-bd84-57b70f41316c,CHE177,Introduction to Garden,A foundational course in introduction to garden offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
965b8990-d38f-4f3f-ab70-3550466dc0d3,CHE178,Introduction to Recognize,A foundational course in introduction to recognize offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
0df40127-8750-465f-891a-0c75b9583015,CHE179,Introduction to Mean,A foundational course in introduction to mean offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
8dba6d1a-9ef5-474f-bcbb-b81c009babcc,CHE180,Introduction to Never,A foundational course in introduction to never offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
fd1ad476-6579-44e8-b1fd-fa23e103d6eb,CHE181,Introduction to However,A foundational course in introduction to however offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
745a55ad-5d9b-46c3-82f8-f71e696d4883,CHE182,Introduction to Former,A foundational course in introduction to former offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
f4ff5325-153d-44be-9eaa-0a1a0d5bdca4,CHE183,Introduction to Consumer,A foundational course in introduction to consumer offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
1376d729-353a-4b45-ae7b-e7461096a503,CHE184,Introduction to Machine,A foundational course in introduction to machine offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
ab43d8d2-2eb0-4a42-8ed6-d8c33f06b51c,CHE185,Introduction to While,A foundational course in introduction to while offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
81335b02-a52c-4c0a-b5ad-da7cba904832,CHE186,Introduction to No,A foundational course in introduction to no offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
56615eb3-1116-496e-8bbe-843cde6bb166,CHE187,Introduction to Guess,A foundational course in introduction to guess offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
c9d897b0-f678-4717-843f-4a5c6858832f,CHE188,Introduction to Office,A foundational course in introduction to office offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
4933c521-d60c-427d-8c69-03632f8e59de,CHE189,Introduction to Health,A foundational course in introduction to health offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
8c386008-af9e-40bb-8ff0-cd170b11db4f,CHE190,Introduction to Require,A foundational course in introduction to require offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
7ce5fdc6-fb97-4eba-8a9e-c057d7163b2c,CHE191,Introduction to Sport,A foundational course in introduction to sport offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
4e6fc68f-9e51-46b0-a6be-a5b69366bea7,CHE192,Introduction to Trip,A foundational course in introduction to trip offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
309e47aa-8427-432e-94bf-7b9c8e7bda27,CHE193,Introduction to Set,A foundational course in introduction to set offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
3f1560ad-e2ba-4a83-9a5e-4190b5292a64,CHE194,Introduction to Responsibility,A foundational course in introduction to responsibility offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
0621f469-03fa-429c-95d1-a724a4bdc856,CHE195,Introduction to Question,A foundational course in introduction to question offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
98150f87-15d8-4adc-9607-2c45517195bf,CHE196,Introduction to Suggest,A foundational course in introduction to suggest offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
b3ca430b-3733-4f5f-8ce2-df8f485ffca7,CHE197,Introduction to Room,A foundational course in introduction to room offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
c3377d61-21ac-4dd5-9ad0-7d7855114e06,CHE198,Introduction to Everything,A foundational course in introduction to everything offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
1dffff2c-045c-4774-97ec-1bd8dcf7cb65,CHE199,Introduction to Poor,A foundational course in introduction to poor offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
30798f42-cb51-4b8c-b6bc-be2facfdc7b9,CHE200,Introduction to Member,A foundational course in introduction to member offered by School of Chemical Engineering.,3,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
51df72b6-2f86-4bf7-a936-6e190ed49cbd,CHE201,Introduction to Dark,A foundational course in introduction to dark offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
6d5f9a1b-a934-4210-8aa8-9fe99df471e0,CHE202,Introduction to Employee,A foundational course in introduction to employee offered by School of Chemical Engineering.,4,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
065e7719-c3ca-4f7a-bc9f-20d082a88cfb,CHE203,Introduction to Family,A foundational course in introduction to family offered by School of Chemical Engineering.,2,8b19bc0b-fd6b-4280-a0ce-b3b1d573c5eb,2025-10-11 13:38:14,2025-10-11 13:38:14
